lep1_pt,lep2_pt,lep3_pt,lep1_charge,lep2_charge,lep3_charge,lep1_d0,lep2_d0,lep3_d0,lep1_d0sig,lep2_d0sig,lep3_d0sig,lep1_e,lep2_e,lep3_e,lep1_eta,lep2_eta,lep3_eta,lep1_phi,lep2_phi,lep3_phi,lep1_ptvarcone30,lep2_ptvarcone30,lep3_ptvarcone30,lep1_topoetcone20,lep2_topoetcone20,lep3_topoetcone20,lep1_z0,lep2_z0,lep3_z0,jet_n,met,met_phi
11.132292,8.312631,170.18031,-1,1,-1,0.018436717,-0.0017523359,0.010447537,0.96912897,-0.07979547,0.8791124,11.24567,8.403756,179.38249,0.14259985,0.14793447,0.32739136,-2.2198262,-2.2260592,0.6355878,27.50982,27.50982,0.0,28.869896,26.271482,-0.46954146,0.057165146,-0.0009384155,-0.009326935,1,41.27465,-2.3412554
17.278015,10.402767,335.9658,-1,1,-1,0.007995011,-0.034179904,-0.019350126,0.4259211,-1.444608,-1.7166417,34.114365,25.253057,336.96143,1.302072,1.5346122,0.07696738,-2.2469885,0.24757668,0.5235363,28.862995,0.0,0.0,110.223015,12.086747,9.528203,-0.004146576,32.605534,-0.02817154,1,51.87851,0.7958567
174.79684,35.48732,35.457092,-1,1,1,-0.0060780225,0.0009774459,-0.02452698,-0.31998712,0.06619157,-1.4799632,244.4544,49.685627,40.21739,-0.8654881,-0.86711186,-0.5125507,0.20834018,0.1918929,-2.0070894,0.0,1.1710541,0.0,74.99091,86.78477,0.083647706,-0.04041481,-0.028047562,-0.0022888184,1,154.87772,-3.115298
49.756126,23.375038,12.994676,1,1,-1,-0.047798533,0.054128967,-0.037272498,-2.9085763,1.2922349,-2.0213594,50.12821,45.416103,25.421371,-0.12221973,1.2833642,1.2913468,-0.17314404,-2.555969,-2.5483446,0.0,4.62276,4.62276,0.74659276,9.18393,10.434516,-0.00566864,-0.06046295,0.06123352,2,80.57685,0.7088863
275.5812,136.44283,41.02086,1,-1,1,-0.004680957,0.003778585,0.0008169783,-0.35113773,0.18453816,0.06357527,407.01932,263.64545,106.30111,0.94151413,1.2769446,1.6058435,-1.7936877,1.3270065,2.3516295,0.0,0.0,0.0,67.11129,106.51563,0.46807885,-0.035411835,0.029125214,-0.008796692,4,109.703995,-1.1436642
15.643839,10.314027,16.461945,-1,-1,1,-0.014921238,-0.019356038,0.0005699306,-0.72630703,-0.9135019,0.03605714,33.71929,18.008358,26.713015,-1.4023795,1.1560249,-1.0649351,-2.765217,-0.8048875,-0.29813796,0.0,0.0,0.0,6.832682,0.4648158,-1.647187,0.003988266,-16.513393,0.059526443,4,53.595253,-2.5714316
10.705868,8.156285,23.95849,1,-1,1,0.02792572,-0.026063588,0.004071208,1.2777393,-1.1489443,0.27990007,13.620124,23.624321,74.18182,0.72206116,-1.725408,-1.7961816,2.1338186,2.8660445,-1.1077896,1.3833679,91.66911,0.0,0.29424432,65.67537,0.4095672,-0.13715744,0.03678894,-0.060585022,0,158.42346,-0.15152372
196.6997,9.5527725,42.996113,-1,1,-1,0.014552561,-0.3397932,-0.03091817,1.113054,-8.021466,-2.4341962,211.24771,10.254354,47.468395,-0.38227317,-0.38094842,-0.4522356,-0.42865944,-0.419252,-3.08888,0.0,8.076354,0.0,120.49141,152.1756,-0.5419458,-0.12935638,-0.33704758,-0.023170471,1,74.31348,-1.5308689
60.13676,19.160921,10.039555,1,-1,1,0.008075229,-0.015115034,-0.0046904474,0.3831765,-0.59314865,-0.06340383,179.78743,57.89355,21.98756,1.7590781,1.7702966,-1.420347,0.06812227,0.10574588,2.9280853,12.92564,26.361849,1.0910816,45.505524,33.30811,1.8357311,0.046417236,0.0015029907,1.0135422,0,97.36639,-3.017088
64.88261,52.874817,8.845459,-1,1,-1,-1.200133,-0.046878617,0.07880088,-25.495684,-1.7131522,2.958432,73.01561,156.14838,10.036733,-0.4956105,-1.7460434,-0.51333696,-1.6707734,0.85971683,-1.7325357,2.3842118,1.9521999,51.306534,46.718338,-0.9842638,100.46668,0.47060013,-0.025054932,0.20916748,2,68.54102,2.6805165
