lep1_pt,lep2_pt,lep3_pt,lep1_charge,lep2_charge,lep3_charge,lep1_d0,lep2_d0,lep3_d0,lep1_d0sig,lep2_d0sig,lep3_d0sig,lep1_e,lep2_e,lep3_e,lep1_eta,lep2_eta,lep3_eta,lep1_phi,lep2_phi,lep3_phi,lep1_ptvarcone30,lep2_ptvarcone30,lep3_ptvarcone30,lep1_topoetcone20,lep2_topoetcone20,lep3_topoetcone20,lep1_z0,lep2_z0,lep3_z0,jet_n,met,met_phi
93.91977,40.997498,17.673061,-1,1,1,0.006382835,0.01209162,0.003823112,0.36644253,0.8102405,0.16694626,271.31604,41.015514,17.983393,1.7225899,0.029648311,0.18712789,-1.3993427,-0.66879606,-1.5004056,0.0,2.2551453,2.7113712,2.7943852,0.6485947,1.4411612,-0.120464325,-0.03798294,-1.9315147,3,59.17056,1.9794953
45.016953,36.56262,24.082895,1,1,-1,-0.026648488,-0.002472957,0.021158885,-1.5311842,-0.14937113,1.0856867,95.56591,48.93515,52.929142,-1.3851668,-0.80107784,-1.4242884,-1.6874144,1.1197776,1.5527992,20.345427,0.0,0.0,14.293413,0.061579835,-0.115684256,-0.050891876,-0.019008636,0.012016296,0,28.232807,1.0925338
44.294632,8.754566,21.744568,1,-1,-1,0.21942894,-0.039977435,-0.0032133793,15.481195,-1.1712883,-0.18505692,62.574444,12.399318,39.83727,0.8798452,0.8834826,1.2140543,0.8552362,0.8903374,-1.0780655,1.245429,1.245429,0.0,17.09417,19.668343,-0.44445848,0.16822815,0.01952362,0.030921936,5,83.491516,-2.426437
11.216063,33.86837,39.356716,-1,1,-1,-0.052174047,0.022549365,0.024403602,-1.2566801,1.8267423,1.9140215,27.625458,39.513172,46.81064,-1.5505188,-0.5696147,-0.6061311,2.777559,-1.1903709,-0.5217104,27.133331,0.0,0.0,8.39537,-1.1590176,0.98303807,0.0061035156,0.011634827,-0.048461914,3,73.814415,1.6466568
7.741928,7.782828,50.639194,1,-1,1,-0.026386721,-0.008661475,0.0067666504,-0.59205234,-0.26895955,0.5111262,39.492653,10.595427,53.0942,2.3128622,-0.82643837,-0.3101339,-1.317106,-2.764492,0.74165386,13.1558485,47.511753,0.0,17.85278,33.613403,6.523511,0.03408432,-0.024272919,0.064380646,3,47.67673,2.4952617
10.273449,45.759647,43.392582,1,1,-1,0.037859686,-0.0077439696,0.0073958663,0.25439286,-0.56827724,0.5540949,28.223368,81.92175,71.14491,1.668831,1.1863775,1.0780203,0.27408776,-1.9541426,2.1468046,0.0,0.0,0.0,-1.6905644,1.5621587,-0.8314212,0.37719727,0.069862366,0.022037506,2,14.164952,0.74294996
22.891197,10.750242,55.838757,1,1,1,-0.019143622,-0.08648665,-0.014343504,-1.1355544,-1.4225723,-1.0764202,54.332775,25.598015,271.73282,-1.5098617,-1.5134014,-2.2647703,2.8115382,2.7015276,0.5329316,22.54291,37.872227,0.0,16.357977,19.758013,-0.5178496,0.12149811,0.02155304,0.25206757,1,30.5184,0.6991329
29.899076,26.198942,7.1574035,1,-1,-1,-0.1323427,-0.009482086,-0.23196414,-2.8335454,-0.112808265,-3.6407285,76.13121,82.95359,21.508848,-1.5867754,-1.8197848,-1.7645552,1.6252912,-2.2333407,-2.1703088,0.0,25.38132,62.85843,4.318609,40.942745,62.29812,0.1938448,-0.2429161,-0.7851982,2,92.081154,0.71095836
57.962166,7.522254,130.20308,1,-1,-1,0.017885137,0.32504445,-0.008720929,1.2135733,6.4605765,-0.7465009,58.24295,7.558677,169.66844,-0.09839103,-0.09836839,-0.7601611,1.6185477,1.6104267,-1.3382525,0.0,0.0,0.0,5.7254124,8.129477,-0.99847937,0.0037231445,0.017745972,-0.042499542,1,31.725025,-2.715792
29.895275,10.834246,8.833405,1,-1,-1,0.013085704,-1.8190141,-0.06321405,0.81463456,-27.527834,-1.424675,36.176582,13.188338,10.741237,-0.6373993,-0.6478275,-0.6459469,-0.04476129,-0.085340194,-0.03221915,4.1430593,91.95018,47.8335,56.184032,67.50012,67.848335,-0.018883705,-2.6820774,0.19702196,5,50.508194,2.2005382
